Intern UUID,Naam,Productcode,Actief,Type,Attributen,Barcode,EAN,Tags,Lengte,Breedte,Hoogte,Gewicht,Leverancier,Leverancier productcode,Afbeelding,Extern product,Inkoopbaar,Ongelimiteerde voorraad,Vrije voorraad,Totale voorraad,Gebruik fictieve voorraad,Fictieve voorraad,Gebruik daadwerkelijke voorraad als voorraad onder de volgende drempel komt,Minimale voorraad,Voorraad aanvullen tot,Inkoop veelvoud,Inkoopprijs,Verkoopprijs,Belastingspercentage,Voorraadwaarde,Backorders toestaan,Voorraad bijwerken in verkoopplatformen,Levertijd indien op voorraad,Levertijd indien niet op voorraad,Voorraadlocatie (hoogste prioriteit),HS-code,Land van oorsprong,Douane - Productbeschrijving (Engels),Cantastic,Cantastic TEST
67c80e6f-b8cd-4cf3-8880-f1427c3d3fac,Montana BLACK 400ml,4048500264412,1,Normaal,Color: BLKP1000 Power Yellow,,,,6.70,6.70,18.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/25ce137a02142f2f5713abf0864413/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,3.85,21.0000,0,0,1,,,,,,,1,0
da701d54-a534-4c5d-a419-a71012ec48df,Montana BLACK 400ml,4048500264405,1,Normaal,Color: BLKP3000 Power Red,,,,6.70,6.70,18.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/8790e93b57bad9b5f536b94e1d870d/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,3.85,21.0000,0,0,1,,,,,,,1,0
1b31bb5d-e36a-46bb-bbec-6b3998476df1,Montana BLACK 400ml,4048500264757,1,Normaal,Color: BLKP4000 Power Pink,,,,6.70,6.70,18.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/0705ab121af0cd2e81ab3e6d892ddf/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,3.85,21.0000,0,0,1,,,,,,,1,0
c6f07bad-22a0-4979-b804-7a2b362aa939,Montana BLACK 400ml,4048500265372,1,Normaal,Color: BLKP4100 Power Violet,,,,6.70,6.70,18.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a40c8202f0f0bd260c2b51d711c715/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,3.85,21.0000,0,0,1,,,,,,,1,0
8c6fc99a-2911-4886-95fe-60099b12a8d7,Montana BLACK 400ml,4048500264436,1,Normaal,Color: BLKP5000 Power Blue,,,,6.70,6.70,18.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/babf272fe9c5b585941f8f0ec88b10/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,3.85,21.0000,0,0,1,,,,,,,1,0
e64a8878-7482-4eab-a57b-b240ecbc1558,Montana Schwarz 500ml,4048500531156,1,Normaal,large_number: 8020,,,,6.70,6.70,18.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/caeb9a8004c667246feb65066f2561/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,3.85,21.0000,0,0,1,,,,,,,1,0
095f6873-98f4-4bcf-980e-8ed3bce0d988,Montana CRACKLE 400ml,4048500418440,1,Normaal,Color: EC5010 Gentian Blue,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/bbd49ed30e3af072c9c750a3074f41/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,8.95,21.0000,0,0,1,,,,,,,1,0
7fedd898-eab0-4cac-a389-0ccd001da41b,Montana CRACKLE 400ml,4048500418457,1,Normaal,Color: EC6000 Patina Green,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/305d54a27c20a8a9b424d4e29b6d3b/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,8.95,21.0000,0,0,1,,,,,,,1,0
885d7f32-8860-47b6-8fb2-5db23284d0d6,Montana CRACKLE 400ml,4048500418464,1,Normaal,Color: EC7000 Squirrel Grey,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c0220506445f2211002bec6d3f408a/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,8.95,21.0000,0,0,1,,,,,,,1,0
ddf2d9ba-5399-4e69-be76-2464a211f5cc,Montana CRACKLE 400ml,4048500418471,1,Normaal,Color: EC8004 Copper Brown,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/658a93e22ac8745f5bb727826a3674/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,8.95,21.0000,0,0,1,,,,,,,1,0
ae40bc5a-ff56-4bd6-905c-9cf043681c5b,Montana CRACKLE 400ml,4048500418488,1,Normaal,Color: EC9010 Pure White,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/d31dc155a5f19ddce2dc3e1de97070/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,8.95,21.0000,0,0,1,,,,,,,1,0
9123b94f-07a1-4f7d-8549-80296b5aabb4,Montana CRACKLE 400ml,4048500418495,1,Normaal,Color: EC9017 Traffic Black,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/ebbc8eb6e3dcb56cc98fdcc814172d/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,8.95,21.0000,0,0,1,,,,,,,1,0
c3ff853d-ba3d-4c9a-8a56-d458bcaac1ae,Montana CHALKSPRAY 400ml,4048500376085,1,Normaal,Color: CH1020 Yellow,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b2825ce5ddcefa7c91bcad97205bee/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,7.95,21.0000,0,0,1,,,,,,,1,0
09645d76-a8d2-48e3-a2ea-b140b44eeaf4,Montana CHALKSPRAY 400ml,4048500376092,1,Normaal,Color: CH2010 Orange,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/6d7d15d2e09601c11314f5f9d89e42/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,7.95,21.0000,0,0,1,,,,,,,1,0
1e7e50ba-daca-4a2e-8e58-cfb41a5e796f,Montana CHALKSPRAY 400ml,4048500376115,1,Normaal,Color: CH3000 Red,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a4b4e6c1e9a596470aa9c231a77666/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,7.95,21.0000,0,0,1,,,,,,,1,0
feeb1583-e657-49ad-aa99-bb80fd8ce7b3,Montana CHALKSPRAY 400ml,4048500376122,1,Normaal,Color: CH4050 Pink,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b36e6f6053d06ad830a9cbbabb191a/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7.95,21.0000,0,0,1,,,,,,,1,0
adf12de1-8687-4e40-a943-9bc73a156637,Montana CHALKSPRAY 400ml,4048500376139,1,Normaal,Color: CH4150 Violet,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/bb37390025cfb4d2f697733c28dac2/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,7.95,21.0000,0,0,1,,,,,,,1,0
5e26e52e-7476-4ff7-b2b7-a9f1e9c31718,Montana CHALKSPRAY 400ml,4048500376153,1,Normaal,Color: CH5050 Blue,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/ba620dd0ce6524e4e8e48eb0556f26/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,7.95,21.0000,0,0,1,,,,,,,1,0
ce1cce55-c89f-4c46-ba88-964d5d2f14b8,Montana CHALKSPRAY 400ml,4048500376177,1,Normaal,Color: CH6050 Green,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/1d2ddfdfbf7369e543b09b360b0446/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,7.95,21.0000,0,0,1,,,,,,,1,0
fe91b78a-87b8-4834-81cf-a3d5bf034c30,Montana CHALKSPRAY 400ml,4048500376184,1,Normaal,Color: CH6120 Turquoise,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a34c74c413523ce690883885da7d63/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,7.95,21.0000,0,0,1,,,,,,,1,0
fcaf2b5b-870a-4b14-b8fd-2b7d97841a00,Montana CHALKSPRAY 400ml,4048500376221,1,Normaal,Color: CH9000 Black,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/5a3d2327a113e036e08ee44554e7ee/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,7.95,21.0000,0,0,1,,,,,,,1,0
fb3bc6be-f0ec-486b-bc40-ec014eb6958c,Montana CHALKSPRAY 400ml,4048500376238,1,Normaal,Color: CH9100 White,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/18bab6caee416d75281ce957d733e0/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,7.95,21.0000,0,0,1,,,,,,,1,0
2c85bdca-faae-46cf-b7c8-182aa8c932f8,Montana MARBLE 400ml,4048500493935,1,Normaal,Color: EM3000 Marble Red,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/18f5cf9c083c9781d4202b9b5f4087/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,6.95,21.0000,0,0,1,,,,,,,1,0
57438123-a026-42a2-a941-03f39b44967a,Montana MARBLE 400ml,4048500493942,1,Normaal,Color: EM 5000 Marble Blue,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/dba2f2aaeefcde484e78a26dc34ab9/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,6.95,21.0000,0,0,1,,,,,,,1,0
70b752ed-9354-4ba2-b7c0-254be2dac6e1,Montana MARBLE 400ml,4048500415357,1,Normaal,Color: EM9000 Marble Black,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/60593e171dedeac0b780a0934398d1/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,6.95,21.0000,0,0,1,,,,,,,1,0
1af744e8-731f-4131-852f-515373c871d1,Montana MARBLE 400ml,4048500415364,1,Normaal,Color: EM9100 Marble White,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a97bd66a1c1453f9c09675707f1ae7/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,6.95,21.0000,0,0,1,,,,,,,1,0
f013bfe1-839b-444e-9315-a8cce4469056,Montana MARBLE 400ml,4048500415371,1,Normaal,Color: EMSILV Marble Silver,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/983b9412204c8938aaa90978a8c9f7/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,6.95,21.0000,0,0,1,,,,,,,1,0
7d14baa0-d1cc-4658-b9ba-37972cdb8f5d,Montana MARBLE 400ml,4048500508134,1,Normaal,Color: EMGOLD Marble Gold,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/0c85057fa60637055e54419808dee7/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,6.95,21.0000,0,0,1,,,,,,,1,0
36d2ae59-1168-48b0-a7b7-8fbdad0fbdd6,Hello My Name is Stickers - Blue - Montana Cans,4048500448607,1,Normaal,,,,,7.00,10.00,1.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/82e71ea1b126cf4b3ab9dbbd6d446d/original.jpg,0,1,0,9,9,0,,,0,10,1,0.00,4.49,21.0000,0,0,1,,,,,,,1,0
640d9462-774a-4a2a-b6a2-a0845254835a,Hello My Name is Stickers - Red - Montana Cans,4048500448621,1,Normaal,,,,,7.00,10.00,1.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/d4e70b55d98d5d3d5bcae3014a1fa4/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,4.49,21.0000,0,0,1,,,,,,,1,0
a6fd73cb-d91f-4b10-9214-495d92de8a56,Montana BLACK 400ml,4048500289941,1,Normaal,Color: BLK1005 Smash 137's Potatos,,,,6.70,6.70,18.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b3c08baff257b785c53dfb01f2d40e/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,3.85,21.0000,0,0,1,,,,,,,1,0
e471e949-b754-4934-85ff-19e49598dff5,Montana BLACK 400ml,4048500264276,1,Normaal,Color: BLK6910 Hannibal,,,,6.70,6.70,18.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/50a8e1eb5a41e063903a7328dd4b11/original.jpg,0,1,0,8,8,0,,,0,10,1,0.00,3.85,21.0000,0,0,1,,,,,,,1,0
996836e6-fcc3-4d93-b411-f40f16f8a4d4,Montana BLACK INFRA 400ml,352232,1,Normaal,Color: BLKIN1000 Infra Yellow,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/06ef2ef98817039a846d693e08f948/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,4.05,21.0000,0,0,1,,,,,,,1,0
5ef8a380-c3a4-4c8b-a960-3d256194d25e,Montana BLACK INFRA 400ml,352249,1,Normaal,Color: BLKIN2000 Infra Orange,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a7f6b04c7c8c0097407d00c9d389b5/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,4.05,21.0000,0,0,1,,,,,,,1,0
5d93534f-7ce5-40d5-bdeb-3bbab527945e,Montana BLACK INFRA 400ml,352256,1,Normaal,Color: BLKIN3000 Infra Red,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/8b4148103b12454d21720ee8bce490/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,4.05,21.0000,0,0,1,,,,,,,1,0
e8f9e1cb-7fd1-4e18-a5b5-f7fa88996baf,Montana BLACK INFRA 400ml,352263,1,Normaal,Color: BLKIN4000 Infra Pink,4048500352263,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/6bfda824ea4f6af045ece3731c2b7e/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,4.05,21.0000,0,0,1,,,,,NL,,1,0
8894d331-af34-47d8-80ad-5495f73508ca,Montana BLACK INFRA 400ml,352300,1,Normaal,Color: BLKIN4500 Infra Violet,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/fa1539babda95bae5e18d209e44d32/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,4.05,21.0000,0,0,1,,,,,,,1,0
3a750869-6b58-4e6e-b068-1532c33878ca,Montana BLACK INFRA 400ml,352317,1,Normaal,Color: BLKIN6000 Infra Green,,,,6.70,6.70,19.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c1d221cf93aad98848e73316d3b8b8/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,4.05,21.0000,0,0,1,,,,,,,1,0
bc2705d3-5b73-473e-b694-16e9c73646aa,Loop Colors 400ml Box Black Matt Deal,lp-deals-400ml-103box,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/afb96840d60ed96940dfbbe1eb9027/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,14.4,21.0000,0,0,1,,,,,,,1,0
89b50065-5f4d-4614-a73d-23dea05d6b80,Loop Colors 400ml Box Black Deal,lp-deals-400ml-104box,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/dc1cf25aa9a5a811860dc1f7c9de72/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,14.4,21.0000,0,0,1,,,,,,,1,0
387cb918-d36d-4cad-b92b-4ab4807f6a78,Quatch - MS62 - Art Print,cntstc-prnt-ms62-quatch-50x70,1,Normaal,Sizes: 50x70,,,,50.00,70.00,2.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a2f9d94b948ac1758fe97f5a0c5ec6/original.jpg,0,1,0,26,26,0,,,0,10,1,0.00,60,21.0000,0,0,1,,,,,,,1,0
165b5f67-0db7-4f35-9a50-f37a3b782f1a,Quatch - MS62 - Art Print,cntstc-prnt-ms62-quatch-a3,1,Normaal,Sizes: A3,,,,30.00,42.00,2.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/cc1232dd1bad6a944b69254f64f6c4/original.jpg,0,1,0,30,30,0,,,0,10,1,0.00,50,21.0000,0,0,1,,,,,,,1,0
65ecb955-fb4a-42b9-8fb6-24eda400f609,Loop Paint Markers 8mm,8021025081005,1,Normaal,Color: LP-100 WHITE,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/7b63ba7352ddd746fe633a8ed547ed/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,6.1,21.0000,0,0,1,,,,,,,1,0
4f55bf7d-2a03-4f98-9a98-72d838174826,Loop Paint Markers 8mm,8021025081043,1,Normaal,Color: LP-104 BLACK,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/152a5859c809b941f465255dce654d/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,6.1,21.0000,0,0,1,,,,,,,1,0
c296dd86-6fbc-43b2-9710-b1f6a93adae8,Loop Paint Markers 8mm,8021025084006,1,Normaal,Color: LP-400 SILVER,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/75825fd920f03bf163a01b9d072c11/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,6.1,21.0000,0,0,1,,,,,,,1,0
918b69d1-9aae-47f0-bda1-8bdd394f449c,Loop Paint Markers 8mm,8021025084013,1,Normaal,Color: LP-401 GOLD,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e646acc7d639495819f995b48d6ee9/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,6.1,21.0000,0,0,1,,,,,,,1,0
0c3ed0eb-7906-45b2-8f08-a2b1f0269d13,Overrated Issue 5,ovrtd-mgzn-5,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/31880238f87914d67d6e19a3dfc5cf/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,9.99,9.0000,0,0,1,,,,,,,1,0
52cba5ff-36b9-4e8f-a60a-b2f05e121078,SLAC.OFF,slac-off-second-editon-book,1,Normaal,large_number: 8020,,,,17.00,24.00,0.00,2,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/5b8eeb24bf879791b17b56d473a3a5/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,32.99,21.0000,0,0,1,,,,,,,1,0
6109f74d-30cc-4576-9c6a-9cda42362c6f,Trains of Fame - Metro,tof-abs-mm-cntstc,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/80fbb3a9ca5a83ef31678c86514812/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,39.5,21.0000,0,0,1,,,,,,,1,0
95006f2d-8381-4735-b4cf-212a591ea4ba,Montana ULTRA-WIDE 750ml Light Blue,4048500533464,1,Normaal,Color: MONTANA UW750-LIGHT BLUE,,,,6.70,6.70,33.50,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/4a301929802b78a383685851c7759f/original.jpg,0,1,0,7,7,0,,,0,10,1,0.00,6.95,21.0000,0,0,1,,,,,,,1,0
5d288821-ecad-4683-ac2c-ea06318cf777,Montana ULTRA-WIDE 750ml Power Green,4048500533457,1,Normaal,Color: MONTANA UW750-POWER GREEN,,,,6.70,6.70,33.50,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b6ed255f3580649e531d64a62fc114/original.jpg,0,1,0,15,15,0,,,0,10,1,0.00,6.95,21.0000,0,0,1,,,,,,,1,0
289bbf8f-4dd6-45a4-9c24-e22ccaf80106,Quatch - MS62 - Cherry,cntstc-prnt-ms62-quatch,1,Normaal,"Sizes: 50x70, A3",,,,70.00,50.00,2.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/ccecbfbb539e9c7807f13a734f34c9/original.jpg,0,1,0,12,12,0,,,0,10,1,0.00,60,21.0000,0,0,1,,,,,,,1,0
58c11d22-94e1-45f0-8229-c7a7367b93a0,BoVak Aluminium Telescoop ladder 4.4m,5430001875560,1,Normaal,large_number: 8020,5430001875560,,,75.30,47.60,8.20,8,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/3186ff82770f2d4d39a0d6cea74d3c/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,129.99,21.0000,0,0,1,,,,,NL,,1,0
d6156e12-a4b6-48c7-9e7c-bed595c6fee8,BoVak Aluminium Telescoop ladder PRO 4.1m,5430001875317,1,Normaal,large_number: 8020,,,,75.30,47.60,8.20,8,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c20d4b6e095e7b8d9278b9370e2799/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,129.95,21.0000,0,0,1,,,,,,,1,0
744a8a63-29dd-4134-a82b-78f805c5d1d6,BoVak Aluminium Telescoop ladder PRO 3.2m,5430001875386,1,Normaal,large_number: 8020,,5430001875379,,75.30,47.60,8.20,8,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/fed1c33e36ae73e60471682572e42e/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,109.99,21.0000,0,0,1,,,,,NL,,1,0
38d63788-a8b0-4145-b18c-b745b045127a,BoVak Aluminium Telescoop ladder 2.6m,7430435190183,1,Normaal,large_number: 8020,5430001875539,,,75.30,47.60,8.20,8,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/111a9e07ef2445d0eddaaac0361a22/original.jpg,0,1,0,8,8,0,,,0,10,1,0.00,74.99,21.0000,0,0,1,,,,,NL,,1,0
94e426fc-7788-4281-9b5e-f596cdb0d3ee,Overrated Issue 7,ovrtd-mgzn-7,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/aa460013716d5394c59816f16868b5/original.jpg,0,1,0,7,7,0,,,0,10,1,0.00,14.99,9.0000,0,0,1,,,,,,,1,0
5d56d81f-a36f-471b-bb2e-4f813d5fafa3,Behind - VIRM-1312,cntstc-prnt-virm1312-behind,1,Normaal,"Sizes: 50x70, A3",,,,70.00,50.00,2.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/456f3af91b6281f7b730459531dd9f/original.jpg,0,1,0,5,6,0,,,0,10,1,0.00,29.99,21.0000,0,0,1,,,,,,,1,0
828e0b52-24e4-4d19-a78b-c7b90fa32291,VIRM 1312 T Shirt,virm-1312-t-shirt-m,1,Normaal,Sizes: M,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/87425571c1027711a7a7d12c9ec7fe/original.jpg,0,1,1,0,0,0,,,0,10,1,0.00,25,21.0000,0,0,1,,,,,,,1,0
6cf16f4e-6a71-4555-9123-ea4e9b2586c7,NonStop 1312 T Shirt,nonstop-1312-t-shirt-xl,1,Normaal,Sizes: XL,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/9c3fc9c860ab7515c35930c9517a32/original.jpg,0,1,1,0,0,0,,,0,10,1,0.00,25,21.0000,0,0,1,,,,,,,1,0
5b347c37-860e-43c7-ba9c-f07c5d960e82,VIRM 1312 T Shirt,virm-1312-t-shirt-l,1,Normaal,Sizes: L,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/7d41d1747da21a71edea2a8840ccad/original.jpg,0,1,1,0,0,0,,,0,10,1,0.00,25,21.0000,0,0,1,,,,,,,1,0
1c458bc1-5713-4368-beb6-279d52e7eff7,VIRM 1312 T Shirt,virm-1312-t-shirt-xl,1,Normaal,Sizes: XL,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/26998bf040c3e79891d3d0489c1545/original.jpg,0,1,1,0,0,0,,,0,10,1,0.00,25,21.0000,0,0,1,,,,,,,1,0
dddda701-e2d4-4039-8035-6b80c978a904,NonStop 1312 T Shirt,nonstop-1312-t-shirt-m,1,Normaal,Sizes: M,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/d69daf0183d646bea1e54d848d619e/original.jpg,0,1,1,0,0,0,,,0,10,1,0.00,25,21.0000,0,0,1,,,,,,,1,0
21755529-66c4-496b-b396-e02f2a36ca34,NonStop 1312 T Shirt,nonstop-1312-t-shirt-l,1,Normaal,Sizes: L,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/7c3b5260362ce97d8ae392f9053a5b/original.jpg,0,1,1,0,0,0,,,0,10,1,0.00,25,21.0000,0,0,1,,,,,,,1,0
d6423fc0-16c6-4e9b-9ad9-6aebab472d64,Montana Level Cap set 6pcs,4048500292910,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2dee341173ea9ee41e69aadc6b3acb/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,1.99,21.0000,0,0,1,,,,,,,1,0
29954acd-8743-4f82-980a-8f1cd3793e22,MONTANA CANS ICONIC SERIES CANTWO COTTON CANDY,464171,1,Normaal,,4048500464171,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c49a424a46e3230372f81f4952aa9b/original.jpg,0,1,0,10,10,0,,,0,10,1,0.00,8.95,21.0000,0,0,1,,,,,NL,,1,0
b9c10b65-7922-49c6-bcf5-05a761701d2b,MONTANA BLACK ARTIST EDITION ATOM ONE,528583,1,Normaal,,4048500528583,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b8e41e21a1508012335fdd44178cbf/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,4.95,21.0000,0,0,1,,,,,NL,,1,0
72f44923-3547-4870-ad12-990b32e82b46,Loop Colors 400ml,8021025003087,1,Normaal,Color: LP-308 LINZ,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/962b8b5ba6ecf0289282a02f92feec/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,3.75,21.0000,0,0,1,,,,,,,1,0
6dc1298e-0881-4bc0-a08c-87a6b795c79c,Pink Fat Cap 100 stuks Voordeelzak,A6-01.064-100bag,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/353484ce79d6a6d123e1ee602f3a88/original.jpg,0,1,0,109,109,0,,,0,10,1,0.00,23.99,21.0000,0,0,1,,,,,,,1,0
a4fbdba6-363a-4875-af83-97c1360e97d2,Snelweg Graffiti Nederland 3,snlwg-grft-3,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/0024e1eead781bb9c984dc68db7837/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,7.49,21.0000,0,0,1,,,,,,,1,0
